b_NaCl;b_KCl2;b_CaCl2;p;T;eta;rho;lambda
0.64595000000000002;0;0.64890899999999996;1;298.14999999999998;0.0011404259051155327;1078.0730967024126;0.60751832836072628
1.272553;0;1.2662059999999999;1;298.14999999999998;0.0014841540037304035;1148.4441304694456;0.60751832836072628
2.2426300000000001;0;2.2378870000000002;1;298.14999999999998;0.0024565389078410995;1246.767960758953;0.60751832836072628
0.33246300000000001;0;0.33268999999999999;1;298.14999999999998;0.0010097337111199904;1039.7554183856009;0.60751832836072628
0.69479599999999997;0;0.69464099999999995;1;298.14999999999998;0.0011617635669080083;1083.5955566061998;0.60751832836072628
0.98872099999999996;0;0.98692899999999995;1;298.14999999999998;0.0013111779011920242;1117.3736781250336;0.60751832836072628
1.267037;0;1.263997;1;298.14999999999998;0.0014820287114673657;1148.0930441174182;0.60751832836072628
1.6359049999999999;0;1.632679;1;298.14999999999998;0.0017679923626813753;1187.0716189098473;0.60751832836072628
1.889815;0;1.8906289999999999;1;298.14999999999998;0.0020198925803041586;1213.0122884937803;0.60751832836072628
0.19401399999999999;0;0.387513;1;298.14999999999998;0.0010134729487367672;1039.0048051335611;0.60751832836072628
0.38322600000000001;0;0.766185;1;298.14999999999998;0.0011499979717867776;1077.7826905565341;0.60751832836072628
0.58968299999999996;0;1.177937;1;298.14999999999998;0.0013289332478552249;1117.9615737268641;0.60751832836072628
0.76693900000000004;0;1.5341590000000001;1;298.14999999999998;0.0015181279211439155;1151.0970263436257;0.60751832836072628
0.94906800000000002;0;1.898666;1;298.14999999999998;0.0017558672102538832;1183.5842381529385;0.60751832836072628
1.1296170000000001;0;2.2585099999999998;1;298.14999999999998;0.0020484142774902054;1214.2949642993703;0.60751832836072628
0.50051999999999996;0;0.25022800000000001;1;298.14999999999998;0.0010009809898425585;1039.1995923210229;0.60751832836072628
1.000532;0;0.50026899999999996;1;298.14999999999998;0.0011314627084146041;1078.9149615297777;0.60751832836072628
1.494273;0;0.747112;1;298.14999999999998;0.0012896378905811723;1116.1613403811921;0.60751832836072628
1.9639359999999999;0;0.98199899999999996;1;298.14999999999998;0.0014764242061510854;1149.9243006351091;0.60751832836072628
2.434396;0;1.2172419999999999;1;298.14999999999998;0.001710919469306123;1182.2043713888029;0.60751832836072628
2.904099;0;1.452061;1;298.14999999999998;0.0020081201566911097;1212.9801627466863;0.60751832836072628
0.60578500000000002;0;0.20195099999999999;1;298.14999999999998;0.00099666716478290381;1039.0822215848377;0.60751832836072628
1.203891;0;0.40130100000000002;1;298.14999999999998;0.0011219086177310109;1078.1028645068664;0.60751832836072628
1.801202;0;0.60044500000000001;1;298.14999999999998;0.0012759564152413998;1115.0157926939416;0.60751832836072628
2.3865910000000001;0;0.79551000000000005;1;298.14999999999998;0.001464135649597734;1149.3557399273045;0.60751832836072628
2.962269;0;0.98746400000000001;1;298.14999999999998;0.0016970862210749541;1181.4994934418858;0.60751832836072628
3.5288110000000001;0;1.1762919999999999;1;298.14999999999998;0.0019870914550398603;1211.6548616091538;0.60751832836072628
0.381608;0;0.31434000000000001;1;298.14999999999998;0.0010088106400660524;1040.0987544890725;0.60751832836072628
0.75584099999999999;0;0.62238599999999999;1;298.14999999999998;0.0011442029485878853;1079.9687644571293;0.60751832836072628
1.120155;0;0.92249999999999999;1;298.14999999999998;0.0013047387565041299;1116.9620458947072;0.60751832836072628
1.4715879999999999;0;1.211921;1;298.14999999999998;0.0014957174848015057;1151.0425172036082;0.60751832836072628
1.8223510000000001;0;1.50071;1;298.14999999999998;0.0017335451842480571;1183.5667237647008;0.60751832836072628
2.1687569999999998;0;1.7860670000000001;1;298.14999999999998;0.0020306436624701846;1214.3053395305669;0.60751832836072628
1.2008540000000001;0;0;1;298.14999999999998;0.00099483850693616975;1043.7771560148617;0.60751832836072628
2.3997869999999999;0;0;1;298.14999999999998;0.0011289422712884439;1085.9905785034778;0.60751832836072628
3.5929959999999999;0;0;1;298.14999999999998;0.0012963761469761026;1124.4877143896745;0.60751832836072628
4.7811979999999998;0;0;1;298.14999999999998;0.0015020690575972321;1159.9758722234951;0.60751832836072628
5.9617810000000002;0;0;1;298.14999999999998;0.0017504832777999108;1193.0138566983633;0.60751832836072628
0;0;1.240167;1;298.14999999999998;0.0012712116383525203;1100.8811964027861;0.60751832836072628
0;0;2.3761890000000001;1;298.14999999999998;0.001801171491187652;1184.2893908062679;0.60751832836072628
0;0;3.4164460000000001;1;298.14999999999998;0.0025797827352529476;1252.1053289239705;0.60751832836072628
0;0;4.3742989999999997;1;298.14999999999998;0.0037416165989326488;1307.7870259693777;0.60751832836072628
0;0;5.2621969999999996;1;298.14999999999998;0.0054625986487557678;1353.9683647035972;0.60751832836072628
0;0;0;1;303.14999999999998;0.00079734535329365147;995.65146506838619;0.61501094492758246
0.10019;0;0;1;303.14999999999998;0.00080450080555955145;999.7373446705609;0.61501094492758246
0.20080000000000001;0;0;1;303.14999999999998;0.00081184137286701059;1003.7785800231555;0.61501094492758246
0.40001999999999999;0;0;1;303.14999999999998;0.00082684265431317184;1011.6503586445363;0.61501094492758246
0.70133000000000001;0;0;1;303.14999999999998;0.00085073723898647694;1023.2786621639065;0.61501094492758246
0.99914000000000003;0;0;1;303.14999999999998;0.00087582870406801346;1034.4798693283724;0.61501094492758246
1.4993000000000001;0;0;1;303.14999999999998;0.00092142250333247962;1052.6977072656787;0.61501094492758246
2.0027900000000001;0;0;1;303.14999999999998;0.0009719410678418975;1070.3435446231049;0.61501094492758246
2.9996700000000001;0;0;1;303.14999999999998;0.0010868672879080527;1103.4353065777075;0.61501094492758246
3.99396;0;0;1;303.14999999999998;0.0012234249979029999;1134.2911099306361;0.61501094492758246
4.9968899999999996;0;0;1;303.14999999999998;0.0013862424035009434;1163.5710897163615;0.61501094492758246
5.9980000000000002;0;0;1;303.14999999999998;0.0015769130075809956;1191.2693320069918;0.61501094492758246
0;0;0;1;303.14999999999998;0.00079734535329365147;995.65146506838619;0.61501094492758246
0;0;0.051290000000000002;1;303.14999999999998;0.00081129433898382121;1000.3143765507979;0.61501094492758246
0;0;0.097220000000000001;1;303.14999999999998;0.00082246405497300701;1004.4231383413351;0.61501094492758246
0;0;0.17852000000000001;1;303.14999999999998;0.00084207300434880272;1011.6017603315433;0.61501094492758246
0;0;0.38279000000000002;1;303.14999999999998;0.0008923195347478451;1029.2483095415878;0.61501094492758246
0;0;0.75322999999999996;1;303.14999999999998;0.00099030725814824557;1060.1378692765927;0.61501094492758246
0;0;1.5666899999999999;1;303.14999999999998;0.0012526478977274952;1123.7722618067187;0.61501094492758246
0;0;2.1438600000000001;1;303.14999999999998;0.0014953798216732084;1165.7350825619994;0.61501094492758246
0;0;2.81501;1;303.14999999999998;0.0018636721527215286;1211.3901816960779;0.61501094492758246
0;0;3.9883500000000001;1;303.14999999999998;0.0028608541622236429;1283.4816464791086;0.61501094492758246
0;0;4.5321300000000004;1;303.14999999999998;0.0035612898195468519;1313.7079649316563;0.61501094492758246
0;0;5.3151799999999998;1;303.14999999999998;0.0049808013786257956;1353.861541617588;0.61501094492758246
0.085457000000000005;0;0.085682999999999995;1;303.14999999999998;0.00082486111170553531;1006.8674804030369;0.61501094492758246
0.32490400000000003;0;0.32864900000000002;1;303.14999999999998;0.00090352410043052019;1037.4096879396568;0.61501094492758246
0.64595000000000002;0;0.64890899999999996;1;303.14999999999998;0.0010227289330474454;1076.0663626402995;0.61501094492758246
1.272553;0;1.2662059999999999;1;303.14999999999998;0.0013307693929374635;1145.9133004156042;0.61501094492758246
2.2426300000000001;0;2.2378870000000002;1;303.14999999999998;0.0021973565027013442;1243.6168749320882;0.61501094492758246
0.33246300000000001;0;0.33268999999999999;1;303.14999999999998;0.00090519622246448275;1038.0448262522575;0.61501094492758246
0.69479599999999997;0;0.69464099999999995;1;303.14999999999998;0.0010418981446422013;1081.5460022132738;0.61501094492758246
0.98872099999999996;0;0.98692899999999995;1;303.14999999999998;0.001175922748849023;1115.0686026787521;0.61501094492758246
1.267037;0;1.263997;1;303.14999999999998;0.0013288646848470017;1145.5650236822837;0.61501094492758246
1.6359049999999999;0;1.632679;1;303.14999999999998;0.001584285599703975;1184.2784973999262;0.61501094492758246
1.889815;0;1.8906289999999999;1;303.14999999999998;0.0018088295276605284;1210.0562395175741;0.61501094492758246
0.19401399999999999;0;0.387513;1;303.14999999999998;0.00090820068027081555;1037.3252825702284;0.61501094492758246
0.38322600000000001;0;0.766185;1;303.14999999999998;0.00103068554944709;1075.8264785799993;0.61501094492758246
0.58968299999999996;0;1.177937;1;303.14999999999998;0.0011909547247870487;1115.7260083580229;0.61501094492758246
0.76693900000000004;0;1.5341590000000001;1;303.14999999999998;0.0013601395485366189;1148.6433787414917;0.61501094492758246
0.94906800000000002;0;1.898666;1;303.14999999999998;0.0015724185315359666;1180.9308317583987;0.61501094492758246
1.1296170000000001;0;2.2585099999999998;1;303.14999999999998;0.0018332426619231902;1211.4677023026684;0.61501094492758246
0.50051999999999996;0;0.25022800000000001;1;303.14999999999998;0.00089776138888359727;1037.4628941443789;0.61501094492758246
1.000532;0;0.50026899999999996;1;303.14999999999998;0.0010154457340575272;1076.8514392612103;0.61501094492758246
1.494273;0;0.747112;1;303.14999999999998;0.0011575760649468556;1113.8038211336104;0.61501094492758246
1.9639359999999999;0;0.98199899999999996;1;303.14999999999998;0.0013248824065735618;1147.3163981258238;0.61501094492758246
2.434396;0;1.2172419999999999;1;303.14999999999998;0.0015343433509658914;1179.374279713237;0.61501094492758246
2.904099;0;1.452061;1;303.14999999999998;0.0017991741891272576;1209.9552464319379;0.61501094492758246
0.60578500000000002;0;0.20195099999999999;1;303.14999999999998;0.00089413849112809387;1037.3291368283856;0.61501094492758246
1.203891;0;0.40130100000000002;1;303.14999999999998;0.0010072855424454561;1076.02236940792;0.61501094492758246
1.801202;0;0.60044500000000001;1;303.14999999999998;0.0011458168122566884;1112.6454712120301;0.61501094492758246
2.3865910000000001;0;0.79551000000000005;1;303.14999999999998;0.0013143940496639017;1146.7376149304077;0.61501094492758246
2.962269;0;0.98746400000000001;1;303.14999999999998;0.00152241497863406;1178.6695338619147;0.61501094492758246
3.5288110000000001;0;1.1762919999999999;1;303.14999999999998;0.0017807168619647818;1208.642841907405;0.61501094492758246
0.381608;0;0.31434000000000001;1;303.14999999999998;0.00090448762486548145;1038.3770756370366;0.61501094492758246
0.75584099999999999;0;0.62238599999999999;1;303.14999999999998;0.0010263379978352931;1077.9323165165536;0.61501094492758246
1.120155;0;0.92249999999999999;1;303.14999999999998;0.0011704202252769092;1114.640507374176;0.61501094492758246
1.4715879999999999;0;1.211921;1;303.14999999999998;0.0013414020883801775;1148.4704991857805;0.61501094492758246
1.8223510000000001;0;1.50071;1;303.14999999999998;0.0015538444875515661;1180.7703136709411;0.61501094492758246
2.1687569999999998;0;1.7860670000000001;1;303.14999999999998;0.0018186715474424124;1211.312525897149;0.61501094492758246
1.2008540000000001;0;0;1;303.14999999999998;0.00089368467949551428;1041.9136257739326;0.61501094492758246
2.3997869999999999;0;0;1;303.14999999999998;0.0010152446711422425;1083.8025072100979;0.61501094492758246
3.5929959999999999;0;0;1;303.14999999999998;0.0011655430661937796;1122.0850491008114;0.61501094492758246
4.7811979999999998;0;0;1;303.14999999999998;0.0013489494977228466;1157.4142276393598;0.61501094492758246
5.9617810000000002;0;0;1;303.14999999999998;0.0015694895234109551;1190.2903149711685;0.61501094492758246
0;0;1.240167;1;303.14999999999998;0.0011379940989363242;1098.8821303401446;0.61501094492758246
0;0;2.3761890000000001;1;303.14999999999998;0.0016108233617594698;1181.9147322478341;0.61501094492758246
0;0;3.4164460000000001;1;303.14999999999998;0.0023043658804841106;1249.5412900405761;0.61501094492758246
0;0;4.3742989999999997;1;303.14999999999998;0.0033376303080196981;1305.1363526477726;0.61501094492758246
0;0;5.2621969999999996;1;303.14999999999998;0.0048660123933481529;1351.2669643055285;0.61501094492758246
0;0;0;1;313.14999999999998;0.00065297889557605919;992.22367824288426;0.62861919002547484
0.10019;0;0;1;313.14999999999998;0.00065923456078980269;996.24178482908326;0.62861919002547484
0.20080000000000001;0;0;1;313.14999999999998;0.00066563185840695562;1000.2145965178751;0.62861919002547484
0.40001999999999999;0;0;1;313.14999999999998;0.00067864657600784774;1007.9543120972775;0.62861919002547484
0.70133000000000001;0;0;1;313.14999999999998;0.00069923120947272847;1019.395216342902;0.62861919002547484
0.99914000000000003;0;0;1;313.14999999999998;0.00072068067609697985;1030.4273662453397;0.62861919002547484
1.4993000000000001;0;0;1;313.14999999999998;0.00075929826887422458;1048.3970897855231;0.62861919002547484
2.0027900000000001;0;0;1;313.14999999999998;0.00080165542146506681;1065.8346385110656;0.62861919002547484
2.9996700000000001;0;0;1;313.14999999999998;0.00089680116019327295;1098.6102869015529;0.62861919002547484
3.99396;0;0;1;313.14999999999998;0.0010083934253857791;1129.2253185621134;0.62861919002547484
4.9968899999999996;0;0;1;313.14999999999998;0.0011401921158058954;1158.2669231379728;0.62861919002547484
5.9980000000000002;0;0;1;313.14999999999998;0.0012935842866822502;1185.6568567159536;0.62861919002547484
0;0;0;1;313.14999999999998;0.00065297889557605919;992.22367824288426;0.62861919002547484
0;0;0.051290000000000002;1;313.14999999999998;0.00066436650870117049;996.85478050376855;0.62861919002547484
0;0;0.097220000000000001;1;313.14999999999998;0.00067348264117855262;1000.931148533938;0.62861919002547484
0;0;0.17852000000000001;1;313.14999999999998;0.00068948362908617981;1008.0489013614084;0.62861919002547484
0;0;0.38279000000000002;1;313.14999999999998;0.0007304703293207678;1025.5355720915882;0.62861919002547484
0;0;0.75322999999999996;1;313.14999999999998;0.00081034117343791487;1056.1385416890705;0.62861919002547484
0;0;1.5666899999999999;1;313.14999999999998;0.0010238226825555598;1119.2314812080601;0.62861919002547484
0;0;2.1438600000000001;1;313.14999999999998;0.001220965614731622;1160.9009855126644;0.62861919002547484
0;0;2.81501;1;313.14999999999998;0.0015195415384825564;1206.3050094850105;0.62861919002547484
0;0;3.9883500000000001;1;313.14999999999998;0.002325499008521162;1278.1325893795822;0.62861919002547484
0;0;4.5321300000000004;1;313.14999999999998;0.0028900702603503374;1308.2790600453507;0.62861919002547484
0;0;5.3151799999999998;1;313.14999999999998;0.0040316854402012332;1348.3204602148044;0.62861919002547484
0.085457000000000005;0;0.085682999999999995;1;313.14999999999998;0.00067579416702677031;1003.3258289225832;0.62861919002547484
0.32490400000000003;0;0.32864900000000002;1;313.14999999999998;0.00074092892130766456;1033.5168245171367;0.62861919002547484
0.64595000000000002;0;0.64890899999999996;1;313.14999999999998;0.00083926828393861893;1071.7110200801976;0.62861919002547484
1.272553;0;1.2662059999999999;1;313.14999999999998;0.0010916873893193687;1140.7555944678638;0.62861919002547484
2.2426300000000001;0;2.2378870000000002;1;313.14999999999998;0.0017944189588646898;1237.5206738202339;0.62861919002547484
0.33246300000000001;0;0.33268999999999999;1;313.14999999999998;0.00074232183237061232;1034.1436697759909;0.62861919002547484
0.69479599999999997;0;0.69464099999999995;1;313.14999999999998;0.00085504925886115178;1077.1249095773051;0.62861919002547484
0.98872099999999996;0;0.98692899999999995;1;313.14999999999998;0.00096506403457949396;1110.2557410820889;0.62861919002547484
1.267037;0;1.263997;1;313.14999999999998;0.0010901261926821685;1140.4115788798199;0.62861919002547484
1.6359049999999999;0;1.632679;1;313.14999999999998;0.0012981159917003365;1178.7221962399824;0.62861919002547484
1.889815;0;1.8906289999999999;1;313.14999999999998;0.0014802760223795522;1204.2535958348135;0.62861919002547484
0.19401399999999999;0;0.387513;1;313.14999999999998;0.00074422593230103167;1033.4745686250715;0.62861919002547484
0.38322600000000001;0;0.766185;1;313.14999999999998;0.00084478638989589122;1071.550921274953;0.62861919002547484
0.58968299999999996;0;1.177937;1;313.14999999999998;0.00097596180785478623;1111.0192140608528;0.62861919002547484
0.76693900000000004;0;1.5341590000000001;1;313.14999999999998;0.0011140144889362792;1143.5996865195291;0.62861919002547484
0.94906800000000002;0;1.898666;1;313.14999999999998;0.0012867480512766397;1175.5787591996943;0.62861919002547484
1.1296170000000001;0;2.2585099999999998;1;313.14999999999998;0.0014983847552579826;1205.8474543854659;0.62861919002547484
0.50051999999999996;0;0.25022800000000001;1;313.14999999999998;0.00073688974894805961;1033.5177227047707;0.62861919002547484
1.000532;0;0.50026899999999996;1;313.14999999999998;0.00083450908270791418;1072.4067574112833;0.62861919002547484
1.494273;0;0.747112;1;313.14999999999998;0.00095157493861815939;1108.9131715485282;0.62861919002547484
1.9639359999999999;0;0.98199899999999996;1;313.14999999999998;0.0010885458181103941;1142.049167010141;0.62861919002547484
2.434396;0;1.2172419999999999;1;313.14999999999998;0.0012591331802890733;1173.7749661691842;0.62861919002547484
2.904099;0;1.452061;1;313.14999999999998;0.0014738363436099221;1204.0651521337816;0.62861919002547484
0.60578500000000002;0;0.20195099999999999;1;313.14999999999998;0.00073431344266073598;1033.3562246096415;0.62861919002547484
1.203891;0;0.40130100000000002;1;313.14999999999998;0.00082847224733846939;1071.5503947902237;0.62861919002547484
1.801202;0;0.60044500000000001;1;313.14999999999998;0.0009427497304819154;1107.7369897046372;0.62861919002547484
2.3865910000000001;0;0.79551000000000005;1;313.14999999999998;0.0010807976684023008;1141.4595308170808;0.62861919002547484
2.962269;0;0.98746400000000001;1;313.14999999999998;0.001250114351995573;1173.0760415683408;0.62861919002547484
3.5288110000000001;0;1.1762919999999999;1;313.14999999999998;0.0014593338925680017;1202.77501285015;0.62861919002547484
0.381608;0;0.31434000000000001;1;313.14999999999998;0.00074193218846659644;1034.4579090530181;0.62861919002547484
0.75584099999999999;0;0.62238599999999999;1;313.14999999999998;0.000842586314919821;1073.5307313737017;0.62861919002547484
1.120155;0;0.92249999999999999;1;313.14999999999998;0.00096098774102093695;1109.8029289311351;0.62861919002547484
1.4715879999999999;0;1.211921;1;313.14999999999998;0.0011008387605020318;1143.2518953913645;0.62861919002547484
